,Market Share_total
127943,5.85
127944,4.33
127945,4.19
127946,7.629999999999998
127947,5.85
127948,5.880000000000001
127949,5.950000000000001
127950,14.759999999999996
127951,8.950000000000001
127952,8.08
127953,8.36
127954,7.67
127955,10.529999999999998
127956,10.25
127957,9.93
127958,8.78
127959,7.919999999999999
127960,7.039999999999997
127961,7.409999999999999
127962,7.68
127963,6.34
127964,9.600000000000001
127965,14.45
127966,14.14
127967,14.73
127968,10.45
127969,8.22
127970,7.85
127971,5.05
127972,4.54
127973,8.41
127974,10.54
127975,8.78
127976,8.510000000000002
127977,8.29
127978,6.409999999999999
127979,5.4399999999999995
127980,5.38
127981,5.8999999999999995
127982,8.53
127983,11.680000000000001
127984,11.09
127985,9.8
127986,9.85
127987,5.99
127988,6.26
127989,6.26
127990,8.57
127991,8.65
127992,8.73
127993,13.750000000000004
127994,14.370000000000001
127995,14.370000000000001
127996,14.4
127997,8.84
127998,8.84
127999,8.45
128000,8.52
128001,9.09
128002,9.35
128003,10.309999999999999
128004,10.87
128005,10.1
128006,10.33
128007,12.349999999999998
128008,13.39
128009,7.75
128010,9.610000000000001
128011,9.93
128012,9.64
128013,9.780000000000001
128014,9.99
128015,11.799999999999999
128016,10.66
128017,8.48
128018,8.59
128019,8.59
128020,8.56
128021,8.56
128022,7.980000000000001
128023,8.809999999999999
128024,9.25
128025,5.75
128026,4.869999999999999
128027,6.93
128028,6.409999999999999
128029,6.890000000000001
128030,6.3100000000000005
128031,6.25
128032,6.7700000000000005
128033,4.410000000000001
128034,5.73
128035,10.22
128036,10.5
128037,9.790000000000001
128038,9.32
128039,9.870000000000001
128040,9.9
128041,10.59
128042,9.870000000000001
128043,9.85
128044,7.660000000000001
128045,9.41
128046,9.9
128047,9.9
128048,9.92
128049,6.790000000000001
128050,9.139999999999999
128051,7.109999999999999
128052,6.890000000000001
128053,8.05
128054,6.519999999999999
128055,6.5
128056,7.18
128057,7.43
128058,7.2700000000000005
128059,9.149999999999999
128060,10.920000000000002
128061,10.68
128062,10.95
128063,11.010000000000002
128064,10.16
128065,9.12
128066,9.1
128067,7.8
128068,6.880000000000001
128069,7.209999999999999
128070,6.5600000000000005
128071,7.31
128072,7.0
128073,6.83
128074,9.12
128075,9.0
128076,6.22
128077,12.34
128078,10.610000000000001
128079,9.36
128080,9.65
128081,9.85
128082,10.33
128083,8.83
128084,10.91
128085,7.610000000000001
128086,9.209999999999999
128087,6.07
128088,10.66
128089,10.500000000000002
128090,8.49
128091,7.58
128092,8.64
128093,8.23
128094,9.180000000000001
128095,7.35
128096,6.769999999999999
128097,7.5600000000000005
128098,7.010000000000001
128099,5.160000000000001
128100,6.26
128101,2.67
128102,4.11
128103,4.92
128104,4.92
128105,6.950000000000001
128106,7.340000000000001
128107,7.57
128108,7.4300000000000015
128109,7.299999999999999
128110,9.379999999999999
128111,8.330000000000002
128112,7.18
128113,8.04
128114,7.32
128115,12.41
128116,8.35
128117,8.35
128118,8.35
128119,4.5200000000000005
128120,4.92
128121,4.62
128122,6.62
128123,7.75
128124,9.64
128125,6.0
128126,5.2
128127,8.399999999999999
128128,7.769999999999999
128129,8.27
128130,8.16
128131,7.81
128132,7.289999999999999
128133,6.6899999999999995
128134,6.799999999999999
128135,6.799999999999999
128136,6.799999999999999
128137,4.65
128138,4.65
128139,4.15
128140,4.15
128141,7.0
128142,7.030000000000001
128143,6.119999999999999
128144,6.119999999999999
128145,7.42
128146,7.410000000000001
128147,6.1
128148,6.1
128149,6.09
128150,7.340000000000001
128151,9.520000000000001
128152,8.75
128153,8.44
128154,8.63
128155,8.67
128156,8.67
128157,8.67
128158,8.629999999999999
128159,8.56
128160,6.750000000000002
128161,6.01
128162,9.270000000000001
128163,5.8500000000000005
128164,6.980000000000001
128165,7.640000000000002
128166,5.89
128167,6.110000000000001
128168,6.4300000000000015
128169,7.85
128170,7.830000000000001
128171,7.760000000000001
128172,7.58
128173,7.150000000000001
128174,8.64
128175,7.37
128176,7.4300000000000015
128177,13.190000000000001
128178,6.75
128179,6.610000000000001
128180,8.310000000000002
128181,7.260000000000001
128182,7.0200000000000005
128183,5.290000000000001
128184,4.970000000000001
128185,4.97
128186,7.25
128187,6.180000000000001
128188,5.58
128189,6.779999999999999
128190,8.62
128191,7.9
128192,5.04
128193,2.5999999999999996
128194,9.22
128195,4.9399999999999995
128196,5.01
128197,9.41
128198,9.41
128199,9.41
128200,9.41
128201,8.49
128202,8.620000000000001
128203,7.330000000000001
128204,7.13
128205,5.48
128206,6.29
128207,8.079999999999998
128208,9.53
128209,9.48
128210,9.52
128211,9.49
128212,9.49
128213,14.13
128214,10.55
128215,10.620000000000001
128216,8.559999999999999
128217,7.369999999999999
128218,8.61
128219,6.710000000000001
128220,5.01
128221,5.790000000000001
128222,2.3899999999999997
128223,2.8
128224,1.8
128225,1.7600000000000002
128226,1.5399999999999998
128227,1.27
128228,1.5299999999999998
128229,2.55
128230,2.92
128231,3.6599999999999993
128232,3.3600000000000003
128233,3.3600000000000003
128234,6.630000000000001
128235,7.080000000000001
128236,6.99
128237,6.24
128238,7.279999999999999
128239,6.65
128240,7.4399999999999995
128241,14.680000000000001
128242,14.64
128243,16.05
128244,6.22
128245,6.22
128246,6.039999999999999
128247,4.84
128248,4.84
128249,4.84
128250,3.6399999999999997
128251,6.319999999999999
128252,6.57
128253,8.650000000000002
128254,10.4
128255,9.48
128256,10.819999999999999
128257,6.0
128258,4.37
128259,2.98
128260,4.08
128261,3.5400000000000005
128262,4.1899999999999995
128263,1.7200000000000002
128264,1.5100000000000002
128265,3.4199999999999995
128266,3.4199999999999995
128267,7.4
128268,14.069999999999999
128269,12.200000000000001
128270,10.32
128271,10.890000000000002
128272,10.32
128273,10.890000000000002
128274,11.510000000000002
128275,11.510000000000002
128276,9.52
128277,9.810000000000002
128278,10.620000000000001
128279,10.860000000000003
128280,10.39
128281,13.729999999999999
128282,13.329999999999998
128283,14.379999999999999
128284,16.61
128285,19.129999999999995
128286,16.72
128287,8.8
128288,7.340000000000001
128289,6.410000000000001
128290,7.81
128291,17.669999999999998
128292,14.51
128293,10.63
128294,9.74
128295,24.19
128296,21.38
128297,14.940000000000003
128298,14.940000000000003
128299,24.41
128300,28.03
128301,20.919999999999998
128302,19.020000000000003
128303,8.35
128304,18.04
128305,7.399999999999999
128306,7.399999999999999
128307,7.399999999999999
128308,17.32
128309,20.22
128310,17.9
128311,18.640000000000004
128312,10.65
128313,16.65
128314,3.0900000000000003
128315,4.96
128316,16.099999999999998
128317,16.099999999999998
128318,15.829999999999998
128319,14.989999999999998
128320,7.83
128321,8.07
128322,14.940000000000001
128323,8.16
128324,6.0600000000000005
128325,5.220000000000001
128326,3.0
128327,2.66
128328,4.82
128329,3.97
128330,3.46
128331,2.8699999999999997
128332,5.74
128333,4.46
128334,4.17
128335,1.6800000000000002
128336,6.1899999999999995
128337,3.81
128338,3.81
128339,3.0199999999999996
128340,2.4300000000000006
128341,1.8199999999999996
128342,1.8399999999999999
128343,1.8399999999999999
128344,1.89
128345,1.9100000000000001
128346,1.9100000000000001
128347,6.7700000000000005
128348,6.44
128349,6.640000000000001
128350,3.4299999999999997
128351,4.91
128352,3.2699999999999996
128353,3.2699999999999996
128354,3.2699999999999996
128355,1.47
128356,1.8000000000000003
128357,1.8000000000000003
128358,2.45
128359,1.98
128360,2.31
128361,0.8099999999999999
128362,1.1099999999999999
128363,0.63
128364,1.06
128365,1.02
128366,1.02
128367,3.3299999999999996
128368,1.4300000000000002
128369,1.48
128370,1.2899999999999998
128371,1.2599999999999998
128372,0.8699999999999999
128373,0.5
128374,4.45
128375,1.12
128376,1.06
128377,1.1
128378,3.5799999999999996
128379,1.31
128380,0.3
128381,1.5399999999999998
128382,1.09
128383,2.89
128384,0.6699999999999999
128385,2.09
128386,1.8799999999999997
128387,0.59
128388,1.0299999999999998
128389,1.2399999999999998
128390,1.0399999999999998
128391,1.12
128392,1.0299999999999998
128393,0.6399999999999999
128394,0.45999999999999996
128395,1.2500000000000002
128396,0.8600000000000001
128397,0.9899999999999999
128398,2.7
128399,1.86
128400,9.76
128401,6.94
128402,8.959999999999999
128403,8.469999999999999
128404,9.620000000000001
128405,5.050000000000001
128406,4.83
128407,5.160000000000001
128408,4.790000000000001
128409,4.750000000000001
128410,6.159999999999999
128411,6.57
128412,8.67
128413,8.68
128414,7.659999999999999
128415,7.55
128416,7.730000000000001
128417,6.24
128418,8.9
128419,7.850000000000001
128420,8.390000000000002
128421,7.25
128422,8.360000000000001
128423,8.7
128424,9.64
128425,9.6
128426,9.67
128427,10.029999999999998
128428,9.570000000000002
128429,7.670000000000002
128430,8.17
128431,7.880000000000001
128432,9.14
128433,7.859999999999999
128434,6.1499999999999995
128435,6.029999999999999
128436,4.4
128437,4.05
128438,9.01
128439,10.02
128440,9.830000000000002
128441,8.120000000000001
128442,10.580000000000002
128443,8.370000000000001
128444,4.1
128445,5.64
128446,8.85
128447,7.539999999999999
128448,7.539999999999999
128449,9.299999999999999
128450,9.5
128451,14.99
128452,8.33
128453,10.700000000000001
128454,2.5100000000000002
128455,2.9200000000000004
128456,6.050000000000001
128457,6.029999999999999
128458,11.530000000000001
128459,7.75
128460,11.43
128461,11.279999999999998
128462,8.73
128463,7.58
128464,6.85
128465,7.75
128466,7.0600000000000005
128467,9.79
128468,9.97
128469,10.549999999999999
128470,10.549999999999999
128471,12.360000000000001
128472,5.9399999999999995
128473,8.219999999999999
128474,11.370000000000001
128475,11.540000000000003
128476,12.17
128477,11.45
128478,11.540000000000003
128479,11.540000000000003
128480,11.540000000000003
128481,11.540000000000003
128482,11.540000000000003
128483,11.5
128484,11.520000000000001
128485,11.540000000000001
128486,11.830000000000002
128487,9.86
128488,7.15
128489,8.66
128490,11.15
128491,8.809999999999999
128492,8.279999999999998
128493,8.01
128494,7.95
128495,8.85
128496,6.0200000000000005
128497,10.3
128498,10.279999999999998
128499,10.919999999999998
128500,10.010000000000002
128501,5.83
128502,8.56
128503,7.609999999999999
128504,5.83
128505,7.609999999999999
128506,15.339999999999998
128507,15.339999999999998
128508,15.979999999999999
128509,10.3
128510,7.42
128511,7.42
128512,7.68
128513,11.190000000000001
128514,10.440000000000001
128515,6.049999999999999
128516,8.11
128517,7.33
128518,10.28
128519,9.079999999999998
128520,7.539999999999999
128521,7.88
128522,8.26
128523,5.7700000000000005
128524,9.260000000000002
128525,8.25
128526,9.919999999999998
128527,8.669999999999998
128528,7.359999999999999
128529,9.009999999999998
128530,8.88
128531,16.06
128532,15.11
128533,7.67
128534,8.879999999999999
128535,8.540000000000001
128536,7.269999999999999
128537,7.040000000000001
128538,7.6
128539,4.82
128540,3.55
128541,3.4900000000000007
128542,4.69
128543,4.6000000000000005
128544,6.67
128545,7.93
128546,7.959999999999999
128547,7.32
128548,9.82
128549,9.82
128550,7.7299999999999995
128551,7.6
128552,6.99
128553,8.05
128554,7.95
128555,7.360000000000001
128556,4.61
128557,10.54
128558,8.18
128559,6.299999999999999
128560,4.15
128561,5.08
128562,5.12
128563,10.360000000000001
128564,8.139999999999999
128565,12.63
128566,10.440000000000001
128567,12.680000000000001
128568,10.720000000000002
128569,9.370000000000001
128570,8.969999999999999
128571,9.55
128572,3.8699999999999997
128573,4.6899999999999995
128574,5.41
128575,4.74
128576,4.640000000000001
128577,8.190000000000001
128578,8.0
128579,8.770000000000001
128580,11.79
128581,12.55
128582,4.65
128583,6.17
128584,7.249999999999998
128585,7.029999999999999
128586,7.15
128587,7.739999999999999
128588,8.21
128589,4.93
128590,6.05
128591,5.540000000000001
128592,7.830000000000001
128593,5.380000000000001
128594,8.370000000000001
128595,8.190000000000001
128596,11.959999999999999
128597,11.959999999999999
128598,7.840000000000001
128599,7.87
128600,7.88
128601,8.299999999999999
128602,8.679999999999998
128603,9.05
128604,9.34
128605,7.8199999999999985
128606,7.2299999999999995
128607,5.989999999999999
128608,5.989999999999999
128609,6.0200000000000005
128610,5.81
128611,5.720000000000001
128612,7.859999999999999
128613,7.83
128614,10.53
128615,10.709999999999999
128616,10.34
128617,9.52
128618,9.52
128619,10.24
128620,6.630000000000001
128621,8.01
128622,7.43
128623,8.6
128624,10.189999999999998
128625,7.15
128626,10.999999999999998
128627,10.489999999999998
128628,5.999999999999999
128629,8.299999999999999
128630,13.910000000000002
128631,11.830000000000002
128632,15.510000000000002
128633,15.510000000000002
128634,9.860000000000001
128635,9.09
128636,8.82
128637,8.739999999999998
128638,7.18
128639,9.39
128640,7.68
128641,9.34
128642,9.49
128643,9.030000000000001
128644,9.370000000000001
128645,11.19
128646,11.41
128647,12.49
128648,15.190000000000003
128649,8.139999999999999
128650,8.04
128651,6.790000000000001
128652,8.36
128653,17.35
128654,16.1
128655,16.1
128656,14.3
128657,14.580000000000002
128658,6.92
128659,10.06
128660,17.21
128661,14.48
128662,10.72
128663,10.219999999999999
128664,10.219999999999999
128665,10.219999999999999
128666,10.24
128667,10.24
128668,11.379999999999999
128669,11.36
128670,9.28
128671,11.720000000000002
128672,6.279999999999999
128673,6.7299999999999995
128674,6.44
128675,6.6899999999999995
128676,11.959999999999999
128677,12.69
128678,13.729999999999999
128679,13.59
128680,13.430000000000001
128681,13.2
128682,12.73
128683,17.189999999999998
128684,8.35
128685,8.34
128686,7.590000000000001
128687,7.5600000000000005
128688,8.37
128689,8.28
128690,9.919999999999998
128691,9.419999999999998
128692,7.4
128693,9.27
128694,8.690000000000001
128695,9.599999999999998
128696,9.45
128697,8.510000000000002
128698,8.510000000000002
128699,11.77
128700,9.16
128701,7.88
128702,6.170000000000001
128703,6.070000000000001
128704,6.070000000000001
128705,6.070000000000001
128706,6.19
128707,8.35
128708,8.65
128709,8.69
128710,8.07
128711,6.95
128712,6.68
128713,8.499999999999998
128714,9.739999999999998
128715,10.61
128716,9.83
128717,11.349999999999998
128718,12.540000000000001
128719,11.540000000000001
128720,5.02
128721,5.96
128722,9.21
128723,10.67
128724,9.479999999999999
128725,9.16
128726,9.86
128727,9.889999999999999
128728,10.159999999999998
128729,10.08
128730,9.62
128731,7.58
128732,9.379999999999999
128733,9.309999999999999
128734,7.909999999999999
128735,8.81
128736,8.870000000000001
128737,6.459999999999999
128738,5.2299999999999995
128739,4.699999999999999
128740,4.609999999999999
128741,5.800000000000001
128742,4.9
128743,6.970000000000001
128744,7.269999999999999
128745,7.099999999999999
128746,8.569999999999999
128747,10.64
128748,8.809999999999999
128749,9.8
128750,10.24
128751,7.5200000000000005
128752,9.120000000000001
128753,7.99
128754,6.55
128755,10.95
128756,9.68
128757,9.040000000000001
128758,9.03
128759,9.76
128760,9.889999999999999
128761,9.75
128762,5.799999999999999
128763,13.670000000000002
128764,10.64
128765,10.91
128766,12.71
128767,13.0
128768,14.219999999999999
128769,12.95
128770,7.51
128771,6.659999999999999
128772,8.600000000000001
128773,9.440000000000001
128774,9.73
128775,11.15
128776,10.540000000000001
128777,13.690000000000001
128778,8.52
128779,7.5699999999999985
128780,10.650000000000002
128781,11.38
128782,9.320000000000002
128783,10.040000000000001
128784,10.499999999999996
128785,7.460000000000001
128786,7.460000000000001
128787,7.57
128788,7.57
128789,2.4899999999999998
128790,4.7700000000000005
128791,7.92
128792,7.92
128793,9.95
128794,10.190000000000001
128795,10.360000000000001
128796,10.180000000000001
128797,10.35
128798,12.529999999999998
128799,12.529999999999998
128800,12.429999999999998
128801,10.440000000000001
128802,8.36
128803,9.87
128804,10.0
128805,4.49
128806,4.949999999999999
128807,7.909999999999999
128808,9.969999999999999
128809,10.440000000000001
128810,7.830000000000001
128811,7.969999999999999
128812,9.7
128813,9.7
128814,8.02
128815,4.88
128816,10.239999999999998
128817,7.400000000000001
128818,7.400000000000001
128819,8.57
128820,9.72
128821,9.349999999999998
128822,9.349999999999998
128823,9.709999999999999
128824,9.349999999999998
128825,8.43
128826,9.349999999999998
128827,9.349999999999998
128828,8.999999999999998
128829,9.939999999999998
128830,5.289999999999999
128831,5.289999999999999
128832,5.289999999999999
128833,5.21
128834,6.95
128835,7.459999999999999
128836,6.25
128837,6.65
128838,7.9
128839,7.9
128840,6.63
128841,6.63
128842,6.62
128843,7.160000000000001
128844,9.180000000000001
128845,8.559999999999999
128846,8.260000000000002
128847,8.23
128848,8.27
128849,7.93
128850,7.93
128851,8.889999999999999
128852,7.549999999999999
128853,7.860000000000001
128854,7.510000000000001
128855,3.5700000000000003
128856,3.3900000000000006
128857,3.02
128858,2.9099999999999997
128859,4.0600000000000005
128860,4.109999999999999
128861,5.82
128862,7.85
128863,7.830000000000001
128864,7.760000000000001
128865,7.58
128866,7.150000000000001
128867,8.99
128868,7.37
128869,7.760000000000001
128870,12.71
128871,7.08
128872,6.94
128873,9.05
128874,8.0
128875,7.0200000000000005
128876,5.25
128877,4.930000000000001
128878,4.930000000000001
128879,10.709999999999999
128880,7.639999999999999
128881,6.81
128882,6.81
128883,9.429999999999998
128884,9.879999999999999
128885,8.91
128886,10.209999999999999
128887,10.209999999999999
128888,4.2
128889,8.820000000000002
128890,7.850000000000001
128891,7.880000000000001
128892,9.920000000000002
128893,9.920000000000002
128894,9.82
128895,9.81
128896,9.860000000000001
128897,7.779999999999999
128898,8.920000000000002
128899,8.629999999999999
128900,7.8100000000000005
128901,6.37
128902,5.74
128903,5.85
128904,8.099999999999998
128905,10.870000000000001
128906,17.43
128907,8.260000000000002
128908,9.329999999999998
128909,8.75
128910,5.2700000000000005
128911,4.98
128912,2.3899999999999997
128913,2.8
128914,2.8
128915,1.95
128916,2.18
128917,2.6999999999999997
128918,2.59
128919,6.899999999999999
128920,3.3600000000000003
128921,3.3600000000000003
128922,3.689999999999999
128923,3.9200000000000004
128924,4.41
128925,4.180000000000001
128926,4.6899999999999995
128927,5.27
128928,7.33
128929,6.7299999999999995
128930,5.669999999999999
128931,6.489999999999999
128932,6.489999999999999
128933,5.389999999999999
128934,4.6899999999999995
128935,4.6899999999999995
128936,3.35
128937,3.1100000000000003
128938,3.7399999999999998
128939,3.7600000000000002
128940,9.600000000000001
128941,8.8
128942,8.98
128943,11.110000000000001
128944,10.940000000000001
128945,5.4399999999999995
128946,3.8600000000000003
128947,4.8
128948,3.6700000000000004
128949,3.1799999999999997
128950,3.21
128951,3.8200000000000003
128952,2.9499999999999997
128953,4.380000000000001
128954,3.750000000000001
128955,3.2600000000000002
128956,4.97
128957,10.13
128958,10.600000000000001
128959,8.91
128960,7.159999999999999
128961,8.91
128962,7.159999999999999
128963,9.06
128964,7.55
128965,8.809999999999999
128966,9.48
128967,7.13
128968,8.64
128969,14.559999999999999
128970,15.820000000000002
128971,14.069999999999999
128972,20.580000000000002
128973,21.5
128974,21.06
128975,21.74
128976,28.85
128977,11.129999999999999
128978,7.67
128979,6.760000000000001
128980,6.62
128981,7.4300000000000015
128982,19.57
128983,11.91
128984,14.529999999999998
128985,9.78
128986,9.0
128987,17.900000000000002
128988,26.729999999999997
128989,17.900000000000002
128990,7.739999999999999
128991,22.46
128992,21.36
128993,7.95
128994,14.329999999999998
128995,13.14
128996,15.690000000000001
128997,20.41
128998,22.410000000000004
128999,23.08
129000,19.11
129001,15.309999999999999
129002,16.8
129003,21.95
129004,16.83
129005,21.18
129006,10.77
129007,3.0100000000000002
129008,2.5599999999999996
129009,15.810000000000002
129010,15.810000000000002
129011,15.14
129012,14.51
129013,13.65
129014,14.95
129015,14.469999999999999
129016,14.95
129017,14.95
129018,14.95
129019,4.37
129020,4.11
129021,4.85
129022,4.85
129023,5.459999999999999
129024,4.279999999999999
129025,3.7
129026,4.06
129027,3.2
129028,1.5800000000000003
129029,1.98
129030,4.02
129031,1.9100000000000001
129032,2.55
129033,5.65
129034,4.46
129035,4.17
129036,3.69
129037,8.690000000000001
129038,1.7
129039,1.8
129040,1.8
129041,2.37
129042,2.0100000000000002
129043,4.41
129044,4.5200000000000005
129045,3.4599999999999995
129046,4.2299999999999995
129047,4.34
129048,3.9799999999999995
129049,3.96
129050,3.9299999999999997
129051,4.369999999999999
129052,4.869999999999999
129053,5.470000000000001
129054,5.6
129055,8.540000000000001
129056,6.62
129057,6.830000000000001
129058,3.55
129059,6.43
129060,1.9700000000000002
129061,3.79
129062,1.69
129063,1.5699999999999998
129064,1.55
129065,1.27
129066,1.3699999999999999
129067,3.34
129068,3.03
129069,1.7099999999999997
129070,1.0699999999999998
129071,1.52
129072,0.8100000000000002
129073,0.53
129074,0.4700000000000001
129075,0.8400000000000001
129076,1.1800000000000002
129077,0.8799999999999999
129078,1.25
129079,1.27
129080,0.72
129081,1.3
129082,2.1700000000000004
129083,2.81
129084,2.58
129085,1.09
129086,0.08
129087,0.04
129088,0.6
129089,0.6
129090,1.6600000000000001
129091,0.7899999999999998
129092,0.6600000000000001
129093,0.65
129094,0.9199999999999999
129095,0.7100000000000001
129096,0.75
129097,0.74
129098,0.5900000000000001
129099,0.42000000000000004
129100,0.67
129101,0.82
129102,1.0099999999999998
129103,0.8899999999999999
129104,1.1099999999999999
129105,0.6599999999999999
129106,0.6699999999999998
129107,0.6799999999999999
129108,1.4
129109,1.0900000000000003
129110,9.76
129111,6.859999999999999
129112,9.799999999999999
129113,8.719999999999999
129114,3.4400000000000004
129115,9.399999999999999
129116,4.84
129117,4.749999999999999
129118,4.8100000000000005
129119,4.89
129120,5.75
129121,6.42
129122,3.5099999999999993
129123,6.460000000000001
129124,7.529999999999999
129125,7.83
129126,6.909999999999999
129127,7.8
129128,7.720000000000001
129129,8.77
129130,7.710000000000001
129131,8.170000000000002
129132,7.4
129133,8.250000000000002
129134,8.55
129135,9.690000000000001
129136,9.420000000000002
129137,9.290000000000001
129138,7.63
129139,8.91
129140,8.680000000000001
129141,8.610000000000001
129142,8.12
129143,6.429999999999998
129144,11.91
129145,11.3
129146,12.13
129147,4.5600000000000005
129148,4.470000000000001
129149,7.37
129150,8.14
129151,9.1
129152,8.07
129153,8.84
129154,11.640000000000002
129155,10.580000000000002
129156,3.4300000000000006
129157,15.930000000000001
129158,12.72
129159,7.769999999999999
129160,4.640000000000001
129161,7.629999999999998
129162,7.5
129163,9.169999999999998
129164,8.459999999999999
129165,15.36
129166,8.41
129167,9.370000000000001
129168,8.120000000000001
129169,10.91
129170,9.92
129171,11.499999999999998
129172,6.429999999999998
129173,8.84
129174,6.609999999999999
129175,8.169999999999998
129176,9.620000000000001
129177,7.5
129178,7.1
129179,8.97
129180,11.679999999999998
129181,10.679999999999998
129182,7.2700000000000005
129183,11.600000000000001
129184,12.389999999999999
129185,10.64
129186,11.13
129187,11.670000000000002
129188,12.520000000000001
129189,12.89
129190,12.49
129191,10.02
129192,9.68
129193,9.25
129194,8.77
129195,13.15
129196,13.23
129197,8.319999999999999
129198,10.510000000000002
129199,12.57
129200,13.5
129201,12.91
129202,7.6
129203,16.46
129204,10.379999999999999
129205,8.110000000000001
129206,9.09
129207,7.899999999999999
129208,6.709999999999999
129209,8.31
129210,7.899999999999999
129211,6.709999999999999
129212,17.11
129213,17.11
129214,16.14
129215,9.85
129216,7.859999999999999
129217,8.59
129218,8.59
129219,9.8
129220,10.679999999999998
129221,10.63
129222,7.279999999999999
129223,7.109999999999999
129224,8.870000000000001
129225,8.870000000000001
129226,8.709999999999999
129227,10.28
129228,9.03
129229,9.84
129230,9.299999999999999
129231,9.73
129232,9.620000000000001
129233,4.430000000000001
129234,5.76
129235,8.41
129236,8.41
129237,10.32
129238,12.05
129239,16.720000000000002
129240,16.389999999999997
129241,7.860000000000001
129242,9.11
129243,8.93
129244,16.240000000000002
129245,15.36
129246,7.530000000000001
129247,8.559999999999999
129248,8.22
129249,9.649999999999999
129250,7.9499999999999975
129251,9.110000000000001
129252,7.329999999999998
129253,9.45
129254,12.189999999999998
129255,11.649999999999999
129256,11.709999999999999
129257,11.719999999999999
129258,11.66
129259,9.129999999999999
129260,9.15
129261,8.500000000000002
129262,8.33
129263,8.15
129264,6.199999999999999
129265,10.009999999999998
129266,2.8400000000000003
129267,5.4799999999999995
129268,3.94
129269,8.120000000000001
129270,8.540000000000001
129271,9.42
129272,10.5
129273,4.42
129274,8.89
129275,8.190000000000001
129276,11.440000000000001
129277,9.309999999999999
129278,8.389999999999999
129279,12.17
129280,12.209999999999999
129281,5.45
129282,4.16
129283,11.610000000000001
129284,12.3
129285,7.390000000000001
129286,9.780000000000001
129287,11.95
129288,17.53
129289,4.26
129290,11.2
129291,11.439999999999998
129292,8.88
129293,6.76
129294,7.92
129295,10.13
129296,7.25
129297,10.409999999999998
129298,10.52
129299,10.930000000000001
129300,10.629999999999999
129301,10.739999999999998
129302,4.47
129303,6.75
129304,8.3
129305,8.65
129306,8.3
129307,8.3
129308,8.17
129309,2.62
129310,8.010000000000002
129311,8.05
129312,8.299999999999999
129313,10.499999999999998
129314,12.549999999999999
129315,5.6499999999999995
129316,9.370000000000001
129317,11.34
129318,11.34
129319,13.339999999999998
129320,11.690000000000001
129321,11.28
129322,15.260000000000002
129323,9.42
129324,11.25
129325,11.25
129326,4.750000000000001
129327,8.91
129328,3.66
129329,6.909999999999999
129330,11.779999999999998
129331,10.93
129332,8.09
129333,5.72
129334,11.2
129335,11.900000000000002
129336,11.89
129337,11.890000000000002
129338,11.610000000000001
129339,11.07
129340,9.820000000000002
129341,15.080000000000002
129342,9.999999999999998
129343,10.66
129344,14.080000000000002
129345,15.5
129346,11.05
129347,10.74
129348,14.4
129349,15.279999999999998
129350,14.35
129351,15.310000000000002
129352,9.430000000000001
129353,6.290000000000001
129354,11.28
129355,7.12
129356,6.74
129357,6.590000000000001
129358,11.04
129359,11.27
129360,10.430000000000001
129361,12.09
129362,11.440000000000001
129363,8.56
129364,8.430000000000001
129365,8.32
129366,8.26
129367,8.409999999999998
129368,8.68
129369,9.04
129370,10.24
129371,14.660000000000002
129372,14.660000000000002
129373,14.919999999999998
129374,12.9
129375,12.56
129376,12.56
129377,12.25
129378,12.42
129379,15.010000000000002
129380,14.930000000000001
129381,14.620000000000001
129382,13.899999999999997
129383,15.55
129384,8.01
129385,6.21
129386,10.35
129387,11.37
129388,9.030000000000001
129389,11.830000000000002
129390,7.889999999999999
129391,9.36
129392,3.65
129393,5.929999999999999
129394,12.450000000000001
129395,14.790000000000003
129396,14.690000000000003
129397,14.740000000000004
129398,11.950000000000001
129399,11.120000000000001
129400,12.739999999999998
129401,11.429999999999998
129402,12.459999999999999
129403,12.65
129404,12.65
129405,12.88
129406,12.489999999999998
129407,12.29
129408,12.36
129409,15.820000000000002
129410,9.850000000000001
129411,8.959999999999999
129412,11.13
129413,8.56
129414,7.06
129415,11.27
129416,10.200000000000001
129417,11.27
129418,11.68
129419,11.959999999999999
129420,5.92
129421,8.02
129422,12.0
129423,10.64
129424,11.17
129425,10.93
129426,10.66
129427,10.330000000000002
129428,10.48
129429,10.64
129430,10.860000000000001
129431,9.309999999999999
129432,10.489999999999998
129433,7.850000000000001
129434,8.99
129435,8.65
129436,10.599999999999998
129437,9.419999999999998
129438,9.559999999999999
129439,4.04
129440,3.84
129441,4.69
129442,5.11
129443,4.89
129444,6.56
129445,7.93
129446,8.71
129447,8.940000000000001
129448,10.440000000000001
129449,12.469999999999995
129450,11.809999999999999
129451,7.859999999999999
129452,11.69
129453,11.68
129454,9.47
129455,8.4
129456,6.17
129457,8.669999999999998
129458,8.790000000000001
129459,9.610000000000001
129460,10.45
129461,8.809999999999999
129462,8.7
129463,7.57
129464,11.96
129465,11.370000000000001
129466,12.170000000000002
129467,12.040000000000003
129468,8.470000000000002
129469,12.270000000000001
129470,13.379999999999999
129471,12.169999999999998
129472,13.429999999999998
129473,13.0
129474,12.87
129475,15.179999999999998
129476,12.810000000000002
129477,12.770000000000001
129478,13.09
129479,12.42
129480,16.080000000000002
129481,8.37
129482,6.4
129483,10.010000000000002
129484,9.37
129485,8.42
129486,9.109999999999998
129487,9.940000000000001
129488,8.92
